Extract Name	Comment [TCGA Barcode]	Material Type	Protocol REF	Assay Name	Protocol REF	Assay Name	Protocol REF	Assay Name	Comment [NCBI SRA Experiment Accession]	Annotation REF	Protocol REF	Data Transformation Name	Derived Data File REF	Comment [Genome reference]	Comment [NCBI dbGAP Experiment Accession]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Protocol REF	Data Transformation Name	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
5da9b8ad-11f0-43e3-af8c-9a1433783ea6	TCGA-DV-5573-01A-01R-1541-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	5da9b8ad-11f0-43e3-af8c-9a1433783ea6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	5da9b8ad-11f0-43e3-af8c-9a1433783ea6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	5da9b8ad-11f0-43e3-af8c-9a1433783ea6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	5da9b8ad-11f0-43e3-af8c-9a1433783ea6 consensus_mRNA	UNCID_1083921.5da9b8ad-11f0-43e3-af8c-9a1433783ea6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	5da9b8ad-11f0-43e3-af8c-9a1433783ea6 gene_expression	unc.edu.5da9b8ad-11f0-43e3-af8c-9a1433783ea6.1086123.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
67a7b43d-fa7b-4f9a-a948-7d2214f28d03	TCGA-DV-5574-01A-01R-1541-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	67a7b43d-fa7b-4f9a-a948-7d2214f28d03 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	67a7b43d-fa7b-4f9a-a948-7d2214f28d03 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	67a7b43d-fa7b-4f9a-a948-7d2214f28d03 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	67a7b43d-fa7b-4f9a-a948-7d2214f28d03 consensus_mRNA	UNCID_1180417.67a7b43d-fa7b-4f9a-a948-7d2214f28d03.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	67a7b43d-fa7b-4f9a-a948-7d2214f28d03 gene_expression	unc.edu.67a7b43d-fa7b-4f9a-a948-7d2214f28d03.1183161.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
920f6f9b-c7d2-4c60-b4e8-7cb74c0b26fb	TCGA-DV-5575-01A-01R-1541-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	920f6f9b-c7d2-4c60-b4e8-7cb74c0b26fb reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	920f6f9b-c7d2-4c60-b4e8-7cb74c0b26fb library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	920f6f9b-c7d2-4c60-b4e8-7cb74c0b26fb RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	920f6f9b-c7d2-4c60-b4e8-7cb74c0b26fb consensus_mRNA	UNCID_1187264.920f6f9b-c7d2-4c60-b4e8-7cb74c0b26fb.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	920f6f9b-c7d2-4c60-b4e8-7cb74c0b26fb gene_expression	unc.edu.920f6f9b-c7d2-4c60-b4e8-7cb74c0b26fb.1193321.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
ca067004-231d-4d11-8cc9-211e73b2d2e4	TCGA-DV-5576-01A-01R-1541-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	ca067004-231d-4d11-8cc9-211e73b2d2e4 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	ca067004-231d-4d11-8cc9-211e73b2d2e4 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	ca067004-231d-4d11-8cc9-211e73b2d2e4 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	ca067004-231d-4d11-8cc9-211e73b2d2e4 consensus_mRNA	UNCID_1192630.ca067004-231d-4d11-8cc9-211e73b2d2e4.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	ca067004-231d-4d11-8cc9-211e73b2d2e4 gene_expression	unc.edu.ca067004-231d-4d11-8cc9-211e73b2d2e4.1196133.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
cc6591d4-7d72-4556-a23b-ba82afba82e0	TCGA-A3-3306-01A-01R-0864-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	cc6591d4-7d72-4556-a23b-ba82afba82e0 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	cc6591d4-7d72-4556-a23b-ba82afba82e0 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	cc6591d4-7d72-4556-a23b-ba82afba82e0 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	cc6591d4-7d72-4556-a23b-ba82afba82e0 consensus_mRNA	UNCID_1181069.cc6591d4-7d72-4556-a23b-ba82afba82e0.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	cc6591d4-7d72-4556-a23b-ba82afba82e0 gene_expression	unc.edu.cc6591d4-7d72-4556-a23b-ba82afba82e0.1183973.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
29eeeae4-a3c5-4008-a129-045485442021	TCGA-A3-3307-01A-01R-0864-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	29eeeae4-a3c5-4008-a129-045485442021 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	29eeeae4-a3c5-4008-a129-045485442021 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	29eeeae4-a3c5-4008-a129-045485442021 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	29eeeae4-a3c5-4008-a129-045485442021 consensus_mRNA	UNCID_1181073.29eeeae4-a3c5-4008-a129-045485442021.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	29eeeae4-a3c5-4008-a129-045485442021 gene_expression	unc.edu.29eeeae4-a3c5-4008-a129-045485442021.1183936.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
f66ad0c1-2663-4f0d-80b0-fbdb6a94e607	TCGA-A3-3308-01A-02R-1325-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	f66ad0c1-2663-4f0d-80b0-fbdb6a94e607 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	f66ad0c1-2663-4f0d-80b0-fbdb6a94e607 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	f66ad0c1-2663-4f0d-80b0-fbdb6a94e607 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	f66ad0c1-2663-4f0d-80b0-fbdb6a94e607 consensus_mRNA	UNCID_1197433.f66ad0c1-2663-4f0d-80b0-fbdb6a94e607.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	f66ad0c1-2663-4f0d-80b0-fbdb6a94e607 gene_expression	unc.edu.f66ad0c1-2663-4f0d-80b0-fbdb6a94e607.1202000.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
e05df2b0-72ea-4ffe-b37f-fc69c6abf4c7	TCGA-A3-3311-01A-02R-1325-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	e05df2b0-72ea-4ffe-b37f-fc69c6abf4c7 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	e05df2b0-72ea-4ffe-b37f-fc69c6abf4c7 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	e05df2b0-72ea-4ffe-b37f-fc69c6abf4c7 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	e05df2b0-72ea-4ffe-b37f-fc69c6abf4c7 consensus_mRNA	UNCID_1200145.e05df2b0-72ea-4ffe-b37f-fc69c6abf4c7.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	e05df2b0-72ea-4ffe-b37f-fc69c6abf4c7 gene_expression	unc.edu.e05df2b0-72ea-4ffe-b37f-fc69c6abf4c7.1204385.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
5dd07bce-4395-4665-bed7-5b90d049867b	TCGA-A3-3313-01A-02R-1325-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	5dd07bce-4395-4665-bed7-5b90d049867b reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	5dd07bce-4395-4665-bed7-5b90d049867b library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	5dd07bce-4395-4665-bed7-5b90d049867b RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	5dd07bce-4395-4665-bed7-5b90d049867b consensus_mRNA	UNCID_1202961.5dd07bce-4395-4665-bed7-5b90d049867b.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	5dd07bce-4395-4665-bed7-5b90d049867b gene_expression	unc.edu.5dd07bce-4395-4665-bed7-5b90d049867b.1206232.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
bbe4d7f0-1ed9-4d58-9b59-c71d144f73ab	TCGA-A3-3316-01A-01R-0864-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	bbe4d7f0-1ed9-4d58-9b59-c71d144f73ab reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	bbe4d7f0-1ed9-4d58-9b59-c71d144f73ab library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	bbe4d7f0-1ed9-4d58-9b59-c71d144f73ab RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	bbe4d7f0-1ed9-4d58-9b59-c71d144f73ab consensus_mRNA	UNCID_1181226.bbe4d7f0-1ed9-4d58-9b59-c71d144f73ab.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	bbe4d7f0-1ed9-4d58-9b59-c71d144f73ab gene_expression	unc.edu.bbe4d7f0-1ed9-4d58-9b59-c71d144f73ab.1183731.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
4956b898-4f6c-4acd-ae5a-a85964073ba0	TCGA-A3-3317-01A-02R-1325-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	4956b898-4f6c-4acd-ae5a-a85964073ba0 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	4956b898-4f6c-4acd-ae5a-a85964073ba0 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	4956b898-4f6c-4acd-ae5a-a85964073ba0 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	4956b898-4f6c-4acd-ae5a-a85964073ba0 consensus_mRNA	UNCID_1200590.4956b898-4f6c-4acd-ae5a-a85964073ba0.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	4956b898-4f6c-4acd-ae5a-a85964073ba0 gene_expression	unc.edu.4956b898-4f6c-4acd-ae5a-a85964073ba0.1204462.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
32b0cb14-af29-4f2e-a1c9-3510c8a03c97	TCGA-A3-3319-01A-02R-1325-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	32b0cb14-af29-4f2e-a1c9-3510c8a03c97 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	32b0cb14-af29-4f2e-a1c9-3510c8a03c97 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	32b0cb14-af29-4f2e-a1c9-3510c8a03c97 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	32b0cb14-af29-4f2e-a1c9-3510c8a03c97 consensus_mRNA	UNCID_1201386.32b0cb14-af29-4f2e-a1c9-3510c8a03c97.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	32b0cb14-af29-4f2e-a1c9-3510c8a03c97 gene_expression	unc.edu.32b0cb14-af29-4f2e-a1c9-3510c8a03c97.1206062.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
3a02dae1-49a3-430d-9075-2d9d4bad6593	TCGA-A3-3320-01A-02R-1325-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	3a02dae1-49a3-430d-9075-2d9d4bad6593 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	3a02dae1-49a3-430d-9075-2d9d4bad6593 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	3a02dae1-49a3-430d-9075-2d9d4bad6593 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	3a02dae1-49a3-430d-9075-2d9d4bad6593 consensus_mRNA	UNCID_1201076.3a02dae1-49a3-430d-9075-2d9d4bad6593.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	3a02dae1-49a3-430d-9075-2d9d4bad6593 gene_expression	unc.edu.3a02dae1-49a3-430d-9075-2d9d4bad6593.1204862.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
7550fb8b-c3d1-47e2-b491-98878101919a	TCGA-A3-3322-01A-02R-1325-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	7550fb8b-c3d1-47e2-b491-98878101919a reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	7550fb8b-c3d1-47e2-b491-98878101919a library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	7550fb8b-c3d1-47e2-b491-98878101919a RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	7550fb8b-c3d1-47e2-b491-98878101919a consensus_mRNA	UNCID_1179386.7550fb8b-c3d1-47e2-b491-98878101919a.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	7550fb8b-c3d1-47e2-b491-98878101919a gene_expression	unc.edu.7550fb8b-c3d1-47e2-b491-98878101919a.1182211.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
e7a81308-459f-4f7c-9238-00f114724fe8	TCGA-A3-3323-01A-02R-1325-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	e7a81308-459f-4f7c-9238-00f114724fe8 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	e7a81308-459f-4f7c-9238-00f114724fe8 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	e7a81308-459f-4f7c-9238-00f114724fe8 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	e7a81308-459f-4f7c-9238-00f114724fe8 consensus_mRNA	UNCID_1178280.e7a81308-459f-4f7c-9238-00f114724fe8.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	e7a81308-459f-4f7c-9238-00f114724fe8 gene_expression	unc.edu.e7a81308-459f-4f7c-9238-00f114724fe8.1181018.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
a90575a7-c09f-4d0c-b64d-c7696e923954	TCGA-A3-3324-01A-02R-1325-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a90575a7-c09f-4d0c-b64d-c7696e923954 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a90575a7-c09f-4d0c-b64d-c7696e923954 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a90575a7-c09f-4d0c-b64d-c7696e923954 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a90575a7-c09f-4d0c-b64d-c7696e923954 consensus_mRNA	UNCID_1180912.a90575a7-c09f-4d0c-b64d-c7696e923954.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	a90575a7-c09f-4d0c-b64d-c7696e923954 gene_expression	unc.edu.a90575a7-c09f-4d0c-b64d-c7696e923954.1184782.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
6683dc73-6101-4fb3-9702-38d561a8c822	TCGA-A3-3325-01A-01R-0864-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	6683dc73-6101-4fb3-9702-38d561a8c822 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	6683dc73-6101-4fb3-9702-38d561a8c822 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	6683dc73-6101-4fb3-9702-38d561a8c822 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	6683dc73-6101-4fb3-9702-38d561a8c822 consensus_mRNA	UNCID_1086388.6683dc73-6101-4fb3-9702-38d561a8c822.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	6683dc73-6101-4fb3-9702-38d561a8c822 gene_expression	unc.edu.6683dc73-6101-4fb3-9702-38d561a8c822.1088266.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
ad577848-ede3-4e20-8608-93bfcee70b3c	TCGA-A3-3328-01A-01R-0864-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	ad577848-ede3-4e20-8608-93bfcee70b3c reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	ad577848-ede3-4e20-8608-93bfcee70b3c library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	ad577848-ede3-4e20-8608-93bfcee70b3c RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	ad577848-ede3-4e20-8608-93bfcee70b3c consensus_mRNA	UNCID_1085022.ad577848-ede3-4e20-8608-93bfcee70b3c.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	ad577848-ede3-4e20-8608-93bfcee70b3c gene_expression	unc.edu.ad577848-ede3-4e20-8608-93bfcee70b3c.1087327.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
328f67c7-f88e-4364-8ea7-ca5d95ff30e6	TCGA-A3-3329-01A-01R-0864-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	328f67c7-f88e-4364-8ea7-ca5d95ff30e6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	328f67c7-f88e-4364-8ea7-ca5d95ff30e6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	328f67c7-f88e-4364-8ea7-ca5d95ff30e6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	328f67c7-f88e-4364-8ea7-ca5d95ff30e6 consensus_mRNA	UNCID_1084126.328f67c7-f88e-4364-8ea7-ca5d95ff30e6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	328f67c7-f88e-4364-8ea7-ca5d95ff30e6 gene_expression	unc.edu.328f67c7-f88e-4364-8ea7-ca5d95ff30e6.1086128.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
ad562f2f-71ec-4334-a08f-96f90b4b834c	TCGA-A3-3331-01A-02R-1325-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	ad562f2f-71ec-4334-a08f-96f90b4b834c reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	ad562f2f-71ec-4334-a08f-96f90b4b834c library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	ad562f2f-71ec-4334-a08f-96f90b4b834c RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	ad562f2f-71ec-4334-a08f-96f90b4b834c consensus_mRNA	UNCID_1180838.ad562f2f-71ec-4334-a08f-96f90b4b834c.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	ad562f2f-71ec-4334-a08f-96f90b4b834c gene_expression	unc.edu.ad562f2f-71ec-4334-a08f-96f90b4b834c.1184640.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
